Date,Returns,Momentum,Volatility,SMA_Ratio,Ticker,Momentum_z,Volatility_z,SMA_Ratio_z,Composite_Score
233,0.013917026258752907,-0.2738397208868959,0.020814648308841655,0.8134299905165656,META,-1.322343128617454,-0.5072920344939412,-1.6209289151416735,-1.1501880260843562
234,0.00341372839979992,-0.25299182010999544,0.02081587765429823,0.8170640104411175,META,-1.3406128816125404,-0.5373664090342068,-1.713149701541114,-1.1970429973959538
235,-0.022397127055014066,-0.2510714566412595,0.020941497489547427,0.7996458312719981,META,-1.2867312255270447,-0.6267877967400989,-1.6164399292420397,-1.1766529838363944
236,0.012325139877538804,-0.23719562279531414,0.020959926595060963,0.8104008290750239,META,-1.2618577594059948,-0.6053466473575517,-1.5614856506369679,-1.1428966858001715
237,-0.01582752754596961,-0.23396000207145273,0.02084955843773295,0.7985374989442466,META,-1.2933082092655492,-0.6925779623183852,-1.5203188304169473,-1.1687350006669606
238,0.03223687153679977,-0.23244790563329742,0.021325544548302735,0.8252734990530353,META,-1.3015374410761094,-0.6122371286623297,-1.355523276329285,-1.0897659486892415
239,0.001621477382806047,-0.23445474752775652,0.021305785916231133,0.8276433117609049,META,-1.2879265024599007,-0.6191788779338703,-1.3120174610343593,-1.07304094714271
240,0.017032533290978202,-0.22570171010365714,0.021414078084750557,0.8426472803672672,META,-1.2461986276132802,-0.5893784039451259,-1.2643192594810244,-1.03329876367981
241,0.0035295635427532446,-0.16959363421523843,0.021424004402962035,0.8464435503863511,META,-1.115175010926778,-0.5885791744118645,-1.2802660958240804,-0.9946734270542409
242,-0.006551150907578518,-0.172935734796959,0.02129247436486584,0.8416815050610986,META,-1.1556395773736412,-0.6507114662752396,-1.1341928418337273,-0.9801812951608694
243,-0.02686395305650946,-0.16497744073250376,0.021369104515781567,0.819943216742995,META,-1.1036209346812342,-0.6487778360824464,-1.1881165687120194,-0.9801717798252335
244,0.024752104950858334,-0.16551736133878137,0.021550522611461325,0.841142280835803,META,-1.127578567303423,-0.6283693600295712,-1.1398326318749243,-0.9652601864026394
245,-0.07253239526410782,-0.1860002902254897,0.023279640398776193,0.7811965808477962,META,-1.1390891202558187,-0.32666208688601683,-1.3203037328236527,-0.9286849799884961
246,0.001200889880457634,-0.22155683769508971,0.023286964352549625,0.7832899530818294,META,-1.2642275642898722,-0.33460812750554775,-1.1902207681525583,-0.9296854866493259
247,-0.06334333238483703,-0.22983888793080398,0.024448204312929513,0.7349120069690881,META,-1.2736121346371934,-0.19130093267130435,-1.2502373837025407,-0.9050501503370129
248,-0.007122918813951995,-0.2012329977535241,0.02436145699945854,0.7309922722365678,META,-1.3044816332086913,-0.22460028364029058,-1.1979095307432044,-0.9089971491973955
249,0.08157347706415408,-0.21340939372742973,0.02663053102349572,0.791801756890579,META,-1.3510012867733678,-0.1563548944524551,-1.2101062640181908,-0.9058208150813378
250,0.0025340564898421736,-0.24110526634719087,0.02661201689017189,0.7949190205060624,META,-1.454093541473018,-0.15617344287966892,-1.1311678549035769,-0.9138116130854211
251,-0.009812812031706697,-0.19120335069626204,0.026541971349330243,0.7883062727313135,META,-1.469184935736855,-0.167409025116727,-1.2325404609799968,-0.9563781406111929
252,-0.015840692340149176,-0.1091812910678247,0.02643503626199731,0.7770323076445654,META,-1.304643534318521,-0.19015579224609774,-1.3651093913348036,-0.9533029059664742
253,0.03501397235234305,-0.11332868164961629,0.026770635661100443,0.8054187359391407,META,-1.414478046783472,-0.11641887024525867,-1.2574505115184544,-0.9294491428490618
254,-0.029038849121484467,-0.12346578841248501,0.026977809450542053,0.7829789369180523,META,-1.474311813320889,-0.23768437939209364,-0.8943308190876691,-0.8687756706002171
255,0.047138247358700314,-0.10048339094432968,0.02773100008918817,0.8206236588765641,META,-1.700532161576392,-0.24316242686158565,-0.8803904091269636,-0.9413616658549805
256,0.0007250272885424014,-0.05941734529657117,0.027722127977756403,0.8219848561385743,META,-1.6582644001659692,-0.2423769714630181,-0.9008989033281666,-0.9338467583190514
257,0.03245200396321701,-0.10215322280215056,0.02757850486169433,0.8492252281863085,META,-1.6731734856957832,-0.1461170499858504,-0.7972092543395395,-0.8721665966737243
258,0.011927249885178348,-0.07131755309441046,0.027569752359697858,0.859742437745885,META,-1.6495083458701119,-0.15445428528764313,-0.7860026989012809,-0.8633217766863454
259,-0.00020801626884925373,-0.0337451543158197,0.0275666452738185,0.8599701058120985,META,-1.6046099150267163,-0.08610590281343616,-0.7920245403767266,-0.8275801194056264
260,-0.002773879245299815,-0.06285849589180503,0.027567800404943485,0.8578000232427704,META,-1.6517385920209513,-0.07571893549840299,-0.730912270928874,-0.8194565994827427
261,0.011056976269393948,-0.06995054216256524,0.027229476752775112,0.8674823723460265,META,-1.595607685089224,-0.08950906982800039,-0.5186576538322312,-0.7345914695831519
262,0.0244857877028124,-0.05313313018711696,0.027422188360281523,0.8890108580787384,META,-1.5616545149074164,-0.11112822995321571,-0.5386521125361476,-0.7371449524655933
263,-0.0094662341613595,-0.09480826115895413,0.027209826166959855,0.880801613830862,META,-1.5626913959334352,-0.1216780784098214,-0.6813994731335901,-0.7885896491589489
264,0.005151278743252163,-0.09818864976007224,0.02721066949123563,0.8855453109796495,META,-1.510875586176357,-0.11919706504666107,-0.6898103104617198,-0.7732943205615793
265,0.011732794232926835,-0.08344602011938862,0.027247439054993088,0.8960706059720694,META,-1.4558258438056455,-0.11363159230969526,-0.6438643950714497,-0.7377739437289302
266,-0.016462218098794335,-0.09073345503711783,0.0273273131745257,0.8816291579864114,META,-1.3683780041657083,-0.1258502908184739,-0.557439212499498,-0.6838891691612267
267,-0.02215892923389806,-0.09004562501933466,0.026564159667027305,0.8624255297324276,META,-1.3368299919738516,-0.12436915291899794,-0.772832133080134,-0.744677092657661
268,0.010602833428455138,-0.080283837693092,0.02623674909974225,0.8718849443381546,META,-1.2966243249859148,-0.030761717670232103,-0.6681035044479059,-0.6651631823680176
269,0.02180622674914101,-0.10453366941719877,0.025937609499025183,0.8913245868924057,META,-1.3607804221182973,-0.0343921372699123,-0.6770103992908619,-0.6907276528930238
270,-0.010334773362579708,-0.11961282364176573,0.025799039648227832,0.8826105386315648,META,-1.3750329897982485,0.03505069183972486,-0.6367153572058775,-0.6588992183881337
271,-0.02224194192089013,-0.11027217196613459,0.025701373523725164,0.8634880968478715,META,-1.3629049245751605,-0.001642493442983936,-0.7087689621123883,-0.6911054600435108
272,0.04320687849882221,-0.08995069535378786,0.025837641062570697,0.9011771922719257,META,-1.386273595985433,-0.029613624391596618,-0.8281715906498159,-0.7480196036756152
273,0.10816381941444897,-0.04870987791640824,0.029358183823265556,0.9985963206547702,META,-1.3758647872717589,0.6396406918426227,0.4740347702887754,-0.08739644171345358
274,-0.005879176683496468,-0.03034762471734498,0.02933969764476446,0.9928131251191205,META,-1.2681488594138144,0.640868215948586,0.7606140107308654,0.04444445575521235
275,0.02136269989889006,-0.043736106548063924,0.029392477298737285,1.0139345140402702,META,-1.2491847454247873,0.6510561478174393,0.780228936162103,0.06070011285158498
276,0.011285118746601652,-0.05923887289559904,0.02940426508727596,1.0252829092993916,META,-1.2121248926479002,0.6447298082789514,0.7786633597593554,0.07042275846346886
277,-0.003914452600039198,-0.0768058160372298,0.02939725811286026,1.0211407277076767,META,-1.3159478159926408,0.7837691432426829,1.01967994985322,0.1625004257010874
278,-0.02410703310483997,-0.05632323051598909,0.029396545006182277,0.9965079390878133,META,-1.3269193377026784,0.7726238323309377,0.799806684328128,0.08183705965212906
279,0.005709807052252547,-0.07185658280479812,0.029255915325039687,1.0019685637668925,META,-1.372626344152849,0.7633139066821343,0.9033422121811985,0.09800992490349458
280,-0.009203461240979816,-0.061647584327168325,0.029095408083283373,0.9925657099133737,META,-1.2701634543007359,0.83468965326962,0.7995541798723799,0.12136012628042132
281,-0.004523755472527258,-0.06438313811439766,0.02911126754088354,0.9883454057835549,META,-1.3186592533284156,0.8140623161752631,0.39598734691134485,-0.036203196747269205
282,-0.005877203510084805,-0.0988651915930241,0.02909259125155648,0.9828168536830114,META,-1.450825662956332,0.8378047615492261,0.3056620775813572,-0.10245294127524958
283,-0.0007315418143096775,-0.127216327358311,0.029088075211470832,0.9823347295055991,META,-1.541157070819928,0.8516911751755447,0.32878943015913514,-0.12022548849508273
284,-0.008844025630655783,-0.12707322533783005,0.028812606108039155,0.9739784064098544,META,-1.6166062283482026,0.8138920132307486,0.19436639452018864,-0.2027826068657551
285,-0.0012924961166151938,-0.04126088479209289,0.02771803808138528,0.9731214109207863,META,-1.5415217774865757,0.7284237852115579,0.10515596120501655,-0.23598067702333372
286,0.001663809891322865,-0.012310423283341754,0.027716991926593725,0.9750755177535319,META,-1.485688483823038,0.7833747132855273,0.1977393505326737,-0.16819147333494566
287,-0.015502060723391109,-0.029812828574063532,0.027762948916062558,0.9604371316595349,META,-1.505105610086899,0.7943863408296801,-0.07410410121566484,-0.26160779015762786
288,0.011559623307613842,0.00849069488753651,0.027568560380087204,0.9720084164703081,META,-1.3869569084393878,0.7721911963157101,-0.05403660145969588,-0.2229341045277912
289,0.016863396028013344,0.052010703695556604,0.02731319770058048,0.9888242761283731,META,-1.2651884953575832,0.8157362552143601,0.16563170951631281,-0.09460684354230342
290,-0.002976458495860812,0.03629878567925049,0.027268352831538906,0.9864300509665174,META,-1.2857791356333135,0.8075290542520549,0.07110612692329908,-0.1357146514859865
291,-0.008042616977745443,0.08757061947740463,0.027280779319244938,0.9791650888529984,META,-1.1505115195862579,0.9635611010577951,-0.059870699892444985,-0.08227370614030256
292,-0.008353214316115576,0.08926350808546113,0.027284127245714954,0.9717322112311678,META,-1.2995251736586475,0.9635431235712624,-0.14049522868660713,-0.15882575959133075
293,0.005140937071093976,0.05576062801872106,0.027247547871898384,0.9774443775955287,META,-1.4478891742532747,0.9471075110214797,-0.2617343967896322,-0.2541720200071424
294,0.03136549631970542,0.12105020299690139,0.02749688622408099,1.0086172701732743,META,-1.2440018797415777,1.0955206610307338,0.18050720251305805,0.01067532793407136
295,0.023241903887103232,0.11165193419159491,0.027407434666832237,1.0324308913422078,META,-1.2916726681262118,1.219297875465677,0.5572466027689199,0.16162393670279498
296,0.00729877936229073,0.13488051838527682,0.02738916191265702,1.0403191489236794,META,-1.125126130232982,1.2210204239749205,0.727984899908053,0.2746263978833305
297,-0.019592838300830695,0.10279893572169274,0.027439380925014873,1.0203532240953688,META,-1.2913880010413226,1.274912068050745,0.6580789404121797,0.2138676691405341
298,0.0027787972764232727,0.11278618652959804,0.027184863698744278,1.0236483535749477,META,-1.4321561559873157,1.2414194687902576,0.710127034859293,0.1731301158874116
299,0.014563716292677942,0.12442236836638543,0.027222319248944717,1.0389242486097148,META,-1.2808418051463408,1.1965113074070022,0.5875636072184142,0.1677443698263585
300,-0.0008718017527269417,0.07743584865629694,0.027170164190604223,1.0384881488401496,META,-1.4554153600717976,1.1932099799719913,0.4325119485110991,0.05676885613709759
301,0.008434116451819573,0.06727986403680108,0.02717837448611466,1.04764429786736,META,-1.4992273368201443,1.193518020885157,0.4949222431877245,0.0630709757509124
302,-0.018457595131809446,0.09293969028180071,0.027295025675018028,1.0287657812827733,META,-1.387078375139015,1.280678105185909,0.18447149650869127,0.026023742185195115
303,-0.024622369818522505,0.09196456568361744,0.027254765972017037,1.0040348370701824,META,-1.37401322878988,1.3225816080647879,-0.46489355256181814,-0.17210839109563678
304,-0.03319681821876408,0.08517865111751477,0.027502911371938513,0.9715033130762637,META,-1.386143489472449,1.3517596080320196,-1.1105162533255868,-0.3816333782553387
305,0.006854917681182071,0.06000235241675367,0.025696404568072723,0.9790582110193452,META,-1.5025070295050373,1.200200233424301,-1.0448872573990426,-0.4490646844932597
306,0.02395240830660872,0.07165168230869545,0.02582890304038026,1.0033769496842584,META,-1.453796608895393,1.2578551450598097,-0.9388379147136146,-0.37825979284973266
