Date,Returns,Momentum,Volatility,SMA_Ratio,Ticker,Momentum_z,Volatility_z,SMA_Ratio_z,Composite_Score
233,0.009918938050902604,0.2617892082128297,0.030150941944759736,0.9957364301778988,AMZN,1.3948703619913738,1.9563600106961792,0.37952631232590717,1.2435855616711533
234,0.04862821032044029,0.30824617057228054,0.03085040714009535,1.043162733795732,AMZN,1.3805470688295323,1.9409524934423354,0.6489124392093977,1.3234706671604217
235,-0.05865623540184539,0.34715899206892153,0.03172589575143387,0.9813969673132237,AMZN,1.4761998797321287,1.9454706951631682,0.4756603278930533,1.29911030092945
236,0.0184548674019982,0.3477553638030748,0.03164511113147805,0.9988731563486524,AMZN,1.5041078547053968,1.9558049052174213,0.5840516933416526,1.3479881510881568
237,-0.041231479123390424,0.3308685432651364,0.032040960239894646,0.9572835556815882,AMZN,1.4496519378124517,1.9516440068927634,0.5307505133378647,1.3106821526810266
238,0.007304527462037358,0.32212020800530405,0.03206582933216654,0.9638766783745183,AMZN,1.45015563036526,1.9678851340329981,0.42919976597557036,1.2824135101246095
239,0.0013467657815862122,0.30791738627072696,0.032055939920800185,0.9648311169369974,AMZN,1.4357702201884324,1.9687690780908274,0.38636699161028604,1.263635429963182
240,0.01235363498916997,0.2667308485272235,0.03188250801451889,0.9763158827837364,AMZN,1.3935051075850857,1.9738176858485994,0.42971806934866724,1.2656802875941173
241,-0.0031018578309504052,0.2829910218419762,0.03178413412712508,0.9728708823387128,AMZN,1.4288830716162066,1.970779268351992,0.36276757850989894,1.2541433061593659
242,-0.04008130390245668,0.29039142703118626,0.032153655116149996,0.9336073208783567,AMZN,1.3899399144878197,1.9645268262054971,0.19972086396749247,1.184729201553603
243,-0.04460045543160707,0.30750583957981426,0.03256419292719449,0.8919139746843695,AMZN,1.4694131921963614,1.9704119100178392,-0.04576031789715099,1.1313549281056832
244,0.020099752835132323,0.3115083208843141,0.032669931921295574,0.9097668792403285,AMZN,1.4278451013320979,1.9712896824956372,-0.0044867438433663686,1.1315493466614563
