Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.48392105102539,45.561983134058856,45.2166178827114,45.2733912911376,67644400
2018-06-13,45.11015701293945,45.62583872133828,45.04865521318298,45.51702395772197,86553600
2018-06-14,45.133819580078125,45.31596440897372,44.99661990722573,45.31123239005526,86440400
2018-06-15,44.67017364501953,44.98242188442345,44.53297398917288,44.95166917947453,246876800
2018-06-18,44.64652633666992,44.76006952448041,44.282236678630035,44.44309283671168,73939600
2018-06-19,43.925052642822266,44.076444783013294,43.395178347417,43.79494917637529,134314000
2018-06-20,44.11664962768555,44.28223418589493,43.934504808918895,44.08116851145234,82514800
2018-06-21,43.870635986328125,44.55426645453783,43.747628775486895,44.29405958727223,102847600
2018-06-22,43.74290466308594,44.03386067854398,43.69086328022703,44.02676445446986,108801600
2018-06-25,43.0923957824707,43.74290953112811,42.75176255111252,43.383351830308534,126652400
2018-06-26,43.626991271972656,44.123748586875465,43.17991113234928,43.2863617065948,98276800
2018-06-27,43.56313705444336,44.30117339347715,43.532384337158994,43.81624418990477,101141200
2018-06-28,43.88011169433594,44.048064114326344,43.47797662172733,43.54894248382854,69460800
2018-06-29,43.78785705566406,44.279882459766675,43.26744675057578,44.06698487395305,90950800
2018-07-02,44.27750015258789,44.305888653755424,43.38807198790938,43.48269430934698,70925200
2018-07-03,43.506351470947266,44.45964934537701,43.41646115908934,44.42180041307127,55819200
2018-07-05,43.8564453125,44.095363540706394,43.591510003847155,43.8233283989184,66416800
2018-07-06,44.464385986328125,44.57319716617693,43.80914026437983,43.86118164934169,69940800
2018-07-09,45.08177947998047,45.105432356298394,44.778995231116525,44.82630459322533,79026400
2018-07-10,45.02737045288086,45.247360594137255,44.98715370821526,45.11252874195781,63756400
2018-07-11,44.44308853149414,44.89253282974942,44.37921891539344,44.5897486186037,75326000
2018-07-12,45.188228607177734,45.27811892611248,44.7813615765416,44.83340296019085,72164400
2018-07-13,45.259193420410156,45.379832838208394,45.15747486034756,45.200055813935386,50055600
2018-07-16,45.159854888916016,45.57145043124066,45.04394384946506,45.30415083212066,60172400
2018-07-17,45.28757858276367,45.38692932908867,44.755340121361314,44.885443578265395,62138000
2018-07-18,45.03920364379883,45.37037643512688,44.92802464500332,45.365644415536565,65573600
2018-07-19,45.38929748535156,45.54778583969298,44.87125146816836,44.87125146816836,81147200
2018-07-20,45.28520965576172,45.519392244296476,44.984789633777496,45.365635926380264,82704800
2018-07-23,45.3254280090332,45.40822210327195,44.84049890593436,45.105434232341366,63957600
2018-07-24,45.654232025146484,45.81035617192052,45.42950984329037,45.52412856950146,74791600
2018-07-25,46.08475112915039,46.09184735246474,45.519392202307905,45.66842011085451,66839600
2018-07-26,45.94044876098633,46.35441190682038,45.79851709576863,46.03506746481666,76304000
2018-07-27,45.17639923095703,46.1722781100309,44.96823731105261,46.124968746846854,96096000
2018-07-30,44.92329406738281,45.46499297645298,44.72459256785715,45.39402712391576,84118000
2018-07-31,45.013179779052734,45.45079951875537,44.788457592235076,45.015547593417764,157492000
2018-08-01,47.6649055480957,47.72640735261857,46.67375879565938,47.10428225573744,271742800
2018-08-02,49.05819320678711,49.29237943033868,47.3928797788397,47.4472853667251,249616000
2018-08-03,49.20011901855469,49.37753181863814,48.60637520421288,48.97302904627989,133789600
2018-08-06,49.455596923828125,49.498174265918486,48.982496094524244,49.20248624760357,101701600
2018-08-07,48.9919548034668,49.55731013026369,48.9091607174553,49.51473278966766,102349600
2018-08-08,49.025081634521484,49.157549311361976,48.37929990518736,48.74122181136708,90102000
2018-08-09,49.410648345947266,49.62354226060241,49.01324179992566,49.56440466103458,93970400
2018-08-10,49.26348114013672,49.63616955463809,49.05933415368771,49.22312696657649,98444800
2018-08-13,49.58156204223633,50.075312902796945,49.303827862320645,49.686009827257244,103563600
2018-08-14,49.790462493896484,49.982739743294864,49.43676493669465,49.88778917785652,82992000
2018-08-15,49.906761169433594,50.025451142477415,49.45336460309486,49.66463261022765,115230400
2018-08-16,50.637901306152344,50.75421518331976,50.1987468749263,50.265212982488016,114001600
2018-08-17,51.64915084838867,51.73698030633501,50.59993147962187,50.66639760273782,141708000
2018-08-20,51.14591598510742,52.02896659099785,51.06283150442949,51.7725992802723,121150800
2018-08-21,51.04620361328125,51.55657288661207,50.80645107024782,51.46399481334846,104639200
2018-08-22,51.0485725402832,51.35953977789525,50.761341130701624,50.82306225227025,76072400
2018-08-23,51.153018951416016,51.523331182353516,50.94175089032313,50.95361699295382,75532800
2018-08-24,51.31206130981445,51.48772019041971,51.06281158713445,51.4165090886237,73905600
2018-08-27,51.73460006713867,51.924504799962136,51.35241810535412,51.547067830452825,82100400
2018-08-28,52.15239334106445,52.351791702590354,51.967237202200124,51.98860053619249,91107200
2018-08-29,52.930992126464844,53.05205824632298,52.083547398114874,52.259206282408805,109019200
2018-08-30,53.41762924194336,54.184365744466135,52.79331858782312,52.99509306739159,195175200
2018-08-31,54.03483200073242,54.32918099936947,53.647901288111775,53.768963832183516,173360400
2018-09-04,54.20810317993164,54.40275291881206,53.79743674689333,54.219972905723175,109560400
2018-09-05,53.85440444946289,54.51906923570404,53.43424441832191,54.35765255931508,133332000
2018-09-06,52.95948028564453,53.96834530158522,52.5321955544669,53.70247723433502,137160000
2018-09-07,52.53219985961914,53.49833467055365,52.39214651523999,52.66275959680805,150479200
2018-09-10,51.827171325683594,52.66274986718491,51.38564441921125,52.44910571249317,158066000
2018-09-11,53.13752746582031,53.24434776756155,51.407024813509835,51.75122517340147,142996000
2018-09-12,52.47760009765625,53.41050179030378,52.185620079934594,53.3962595693674,197114800
2018-09-13,53.745216369628906,54.20573423228745,52.83367787441951,53.05918819069494,166825600
2018-09-14,53.135135650634766,53.847275614715535,52.821795949947436,53.58853229707767,127997200
2018-09-17,51.720359802246094,52.92387461747475,51.57555784548122,52.7339698774686,148780400
2018-09-18,51.80582046508789,52.66276254166142,51.53995236118201,51.69899655096694,126286800
2018-09-19,51.8366813659668,52.13340643422851,51.10792648182475,51.86754193214831,108495200
2018-09-20,52.23072814941406,52.764833221395904,52.02183256217897,52.280579549870374,106435200
2018-09-21,51.66813659667969,52.54644195601363,51.58030352525411,52.408761108227836,384986800
2018-09-24,52.411136627197266,52.52270553404214,51.42363842889159,51.468741215335086,110773600
2018-09-25,52.74346160888672,52.89301216464944,52.15238411803855,52.16425384220136,98217600
2018-09-26,52.323299407958984,53.113775246280056,52.166627737921,52.460980243253154,95938800
2018-09-27,53.39863967895508,53.75233724520771,53.063932950702444,53.130402694768456,120724800
2018-09-28,53.58616638183594,53.609902210274825,53.17787246251844,53.3606524678111,91717600
2018-10-01,53.94698715209961,54.45972891318769,53.730974066254866,54.11077996095819,94403200
2018-10-02,54.42649841308594,54.597412341490745,53.79744271974337,53.944617193929446,99152800
2018-10-03,55.08879089355469,55.42112152044148,54.54518854127222,54.60928217007616,114619200
2018-10-04,54.120277404785156,55.155254539010166,53.82117623190323,54.78256613220713,128168000
2018-10-05,53.241966247558594,54.21997445097182,52.3612883495571,54.11315416006722,134322000
2018-10-08,53.118526458740234,53.36302758206297,52.271078074735584,52.748214218450705,118655600
2018-10-09,53.85440444946289,53.949358631572586,52.757709906550595,53.08766799235196,107564000
2018-10-10,51.35954666137695,53.73097461398449,51.28595942699632,53.51970651890085,167962400
2018-10-11,50.90614318847656,52.1049129814977,50.400526222593946,50.92276152805053,212497600
2018-10-12,52.72447967529297,52.907263316289296,51.4734858776768,52.32330683693242,161351600
2018-10-15,51.596927642822266,52.65801675259549,51.57556430770438,52.498972554275554,123164000
2018-10-16,52.73398208618164,52.93338410152508,51.454503629879284,51.96961795674049,116736000
2018-10-17,52.50608825683594,52.850288568315726,52.06693376217197,52.76958022920797,91541600
2018-10-18,51.278831481933594,52.16188542108834,50.56194282764526,51.715609837048625,130325200
2018-10-19,52.059814453125,52.52270479300805,51.61353883204193,51.763089411901014,132314800
2018-10-22,52.37789535522461,53.02119674655609,51.97197758513653,52.17374841110298,115168400
2018-10-23,52.87165451049805,52.995093143663425,50.96549310735206,51.23373370765416,155071200
2018-10-24,51.05805969238281,53.22771259289199,50.92749997726,52.840785683513026,163702000
2018-10-25,52.1761360168457,52.55119693267546,51.452126135722835,51.68001257878182,119423200
2018-10-26,51.34530258178711,52.26871077821082,50.483611890840734,51.25034839397748,189033600
2018-10-29,50.38153839111328,52.15001887333617,48.92164904724457,52.031328859467095,183742000
2018-10-30,50.63316345214844,51.07943546602377,49.676522177021106,50.122794190896435,146640000
2018-10-31,51.9529914855957,52.33042484927199,51.421258935154796,51.48298005871331,153435600
2018-11-01,52.75059509277344,52.783828154946114,51.4663681507219,51.99810076761686,233292800
2018-11-02,49.2515983581543,50.71623243346293,48.76496866364267,49.74297666657079,365314800
2018-11-05,47.85344696044922,48.51811187418732,47.04160756387447,48.49674853741408,264654800
2018-11-06,48.37092590332031,48.59643618956618,47.8771750452981,47.931771433685064,127531600
2018-11-07,49.83793640136719,49.864048349461974,48.45638651506329,48.89316489943807,133697600
2018-11-08,49.66404724121094,50.052324278753815,49.24956351184435,50.018975263846386,101450400
2018-11-09,48.706451416015625,49.073290598899256,48.17762869897089,48.96371681631605,137463200
2018-11-12,46.25289535522461,47.60592010205465,46.16237505731582,47.40344163613324,204542000
2018-11-13,45.790775299072266,46.96990552341727,45.60497313692189,45.647852516140325,187531600
2018-11-14,44.4973030090332,46.32674067294323,44.29005935438452,46.18857944810062,243204000
2018-11-15,45.59544372558594,45.7288397690571,44.521122151289326,44.87605376570121,185915200
2018-11-16,46.100440979003906,46.44346143050185,45.130935320031995,45.37867029346421,147713200
2018-11-19,44.27339172363281,45.42631894360854,44.06615168008175,45.25957387208643,167701200
2018-11-20,42.15810012817383,43.22765660758675,41.80793366785621,42.48920949003139,271300800
2018-11-21,42.11046600341797,42.94181433856028,42.05567910822426,42.81317981186318,124496800
2018-11-23,41.0409049987793,42.067585789740626,40.995648476539905,41.67215915297066,94496000
2018-11-26,41.59591293334961,41.67452207214373,40.55732508059068,41.50539629288213,179994000
2018-11-27,41.505409240722656,41.63165932990016,40.70502932804416,40.85509806276724,165549600
2018-11-28,43.10140609741211,43.18477681325932,41.66977203052576,42.09854765484089,184250000
2018-11-29,42.770294189453125,43.54447104132237,42.329607450635095,43.51112203001725,167080000
2018-11-30,42.53923416137695,42.95609864238887,42.17001060838386,42.94656827592321,158126000
2018-12-03,44.02565002441406,44.05423385097278,43.16571810600193,43.93989490996853,163210000
2018-12-04,42.089012145996094,43.44679831087129,41.98896512698098,43.103777882951434,165377200
2018-12-06,41.6197509765625,41.63404289180075,40.595454645505626,40.91465286839291,172393600
2018-12-07,40.13571548461914,41.56496520303929,40.09045532863931,41.32675691663594,169126400
2018-12-10,40.400115966796875,40.51683566950293,38.90654939484094,39.30435669001609,248104000
2018-12-11,40.16907501220703,40.92181063181926,39.78079424062394,40.890846018126496,189126800
2018-12-12,40.2810173034668,40.952762691303604,40.261960206928016,40.59068512660581,142510800
2018-12-13,40.7216911315918,41.10759088788407,40.38820110493791,40.612117394877814,127594400
2018-12-14,39.418704986572266,40.27625624477988,39.371064057731815,40.25719914628972,162814800
2018-12-17,39.05186080932617,40.10236005671313,38.76362722957384,39.411553955755636,177151600
2018-12-18,39.559261322021484,39.90704346781616,39.15906941514099,39.39489698355829,135366000
2018-12-19,38.32532501220703,39.88797054310487,37.89654943732179,39.54256930922516,196189200
2018-12-20,37.35820388793945,38.61594327850283,36.99374552105858,38.2086055324049,259092000
2018-12-21,35.90513229370117,37.6750216680512,35.6431053719121,37.36535018341882,382978400
2018-12-24,34.97611618041992,36.10045935966328,34.91894489452357,35.29054916592668,148676800
2018-12-26,37.43920135498047,37.45349327266939,34.949925128842075,35.326294711989284,234330000
2018-12-27,37.19622039794922,37.34391199894363,35.7479172958147,37.12237641483691,212468400
2018-12-28,37.21528244018555,37.7607814936345,36.81509423282185,37.517808005009236,169165600
2018-12-31,37.57497787475586,37.9608741506893,37.27483309590084,37.76316082907262,140014000
2019-01-02,37.61785888671875,37.83939452281195,36.738869570976945,36.89608794049204,148158800
2019-01-03,33.8708381652832,34.71171315877286,33.825578007512746,34.297229415515666,365248800
2019-01-04,35.31675338745117,35.38583581454372,34.25434664142994,34.42823764398357,234428400
2019-01-07,35.23814392089844,35.45253352215503,34.75458147456687,35.42156528719401,219111200
2019-01-08,35.90990447998047,36.16478912877367,35.37870094056626,35.62643599572281,164101200
2019-01-09,36.51970672607422,36.81032108583574,35.64310209875845,36.03852503674899,180396400
2019-01-10,36.636444091796875,36.67693907416808,35.936110977771655,36.326772517155476,143122800
2019-01-11,36.27674102783203,36.612615608918475,36.09093884143746,36.41728668965994,108092800
2019-01-14,35.73124313354492,36.03376867647788,35.54544096003209,35.93372163187635,129756800
2019-01-15,36.46253967285156,36.53876442507238,35.74314971840054,35.795555825764026,114843600
2019-01-16,36.907997131347656,37.13191353036799,36.445872415883635,36.46492951737159,122278800
2019-01-17,37.12715148925781,37.55592722210803,36.50780836016631,36.731724778142016,119284800
2019-01-18,37.3558235168457,37.60832370736827,37.15572580295646,37.51780339953194,135004000
2019-01-22,36.517330169677734,37.33438282804455,36.35534664867075,37.25815806827708,121576000
2019-01-23,36.6650276184082,36.95564208685742,36.13620480760854,36.719814519412964,92522400
2019-01-24,36.3744010925293,36.798411510579946,36.145723195146964,36.71027561625234,101766000
2019-01-25,37.57974624633789,37.66788580339846,36.760312613511495,37.03663152428315,134142000
2019-01-28,37.23196029663086,37.239106255286785,36.603090491516575,37.1104717299393,104768400
2019-01-29,36.8460578918457,37.66787943003454,36.710281051690714,37.22004666542963,166348800
2019-01-30,39.363922119140625,39.57830813819607,38.16811541887493,38.88750551255496,244439200
2019-01-31,39.64739227294922,40.257204973829765,39.199559480528016,39.56878309333675,162958400
2019-02-01,39.66643524169922,40.25242544854746,39.52588962440958,39.77124744383965,130672400
2019-02-04,40.79317092895508,40.89083720323202,39.847483697513894,39.87845193930174,125982000
2019-02-05,41.49110794067383,41.70549752948587,41.055190076437896,41.176674965759645,144406400
2019-02-06,41.505409240722656,41.82222666811307,41.17429989905097,41.603071866567944,112958400
2019-02-07,40.71932601928711,41.43395089534404,40.57639959016769,41.06710809016357,126966800
2019-02-08,40.767173767089844,40.826981250352276,40.29110488619162,40.42746770020232,95280000
2019-02-11,40.532718658447266,40.95855122253104,40.48965903026217,40.92027356390533,83973600
2019-02-12,40.881996154785156,40.90831158895614,40.597311998851445,40.69300614599975,89134000
2019-02-13,40.71213912963867,41.26236858240491,40.64994067511522,41.00160888990955,89960800
2019-02-14,40.860477447509766,40.97052118369501,40.52077134609879,40.5997176700714,87342800
2019-02-15,40.76955795288086,41.07577192408644,40.60927436251219,40.96811920223984,98507200
2019-02-19,40.891563415527344,41.013572995865594,40.54707543963872,40.59970630755749,75891200
2019-02-20,41.15471649169922,41.46332508505415,40.90591901946894,40.95376426601034,104457600
2019-02-21,40.922672271728516,41.23606290385882,40.74085883448169,41.09970373851349,68998800
2019-02-22,41.37959289550781,41.38676949992422,40.9992182600049,41.047063506233734,75652800
2019-02-25,41.68102264404297,42.07335951698332,41.61403856698182,41.66427844995689,87493600
2019-02-26,41.7049560546875,41.937009389498,41.42744844702722,41.55663465937493,68280800
2019-02-27,41.834136962890625,41.86523802210766,41.3221850553775,41.43701805078238,111341600
2019-02-28,41.42265701293945,41.843703986261865,41.367635156328895,41.702559216958875,112861600
2019-03-01,41.85806655883789,41.9011261996357,41.36046780202603,41.69299730172728,103544800
2019-03-04,42.06858444213867,42.52311984674224,41.6188310078529,42.03030677744222,109744800
2019-03-05,41.99201583862305,42.10445416165154,41.75517696983493,42.090100954517325,78949600
2019-03-06,41.75040817260742,41.98246149544059,41.611654375939004,41.78629120176347,83241600
2019-03-07,41.26716613769531,41.73127282208399,41.152336784456246,41.59490999919565,99185600
2019-03-08,41.3652458190918,41.40352348189286,40.54947092614344,40.74564121022977,95997600
2019-03-11,42.7982292175293,42.85086008948582,41.94896596170817,41.98245800292062,128044000
2019-03-12,43.27908706665039,43.70013042498477,42.91067093404369,43.06138695650634,129870400
2019-03-13,43.47046661376953,43.8508412776213,43.281472949096475,43.59964915325102,124130000
2019-03-14,43.95371627807617,44.04223383897426,43.673817683619376,43.99438493022536,94318000
2019-03-15,44.52547836303711,44.814948216738216,43.95611354846151,44.22165894635413,156171600
2019-03-18,44.980018615722656,45.06853253381992,44.44653317056252,44.44892780641998,104879200
2019-03-19,44.62356185913086,45.21206913671903,44.47763144499765,45.05896211618249,126585600
2019-03-20,45.01350021362305,45.33167642823351,44.19293973376268,44.55178459455299,124140800
2019-03-21,46.67136001586914,46.96800640409748,45.4082264439913,45.45846632882717,204136800
2019-03-22,45.704872131347656,47.29335848679614,45.640279037651645,46.731166773875984,169630800
2019-03-25,45.15225601196289,45.927358609615716,44.64030413374622,45.814920256190476,175381200
2019-03-26,44.685752868652344,46.1426657813242,44.157056816652506,45.85080500180008,199202000
2019-03-27,45.087669372558594,45.39627440466589,44.62834830248575,45.15465346713009,119393600
2019-03-28,45.14747619628906,45.34842847704672,44.8627919733694,45.2024980623719,83121600
2019-03-29,45.44172286987305,45.472823927790444,45.10440780439011,45.413016447400935,94256000
2019-04-01,45.750328063964844,45.855586155213935,45.066130393873266,45.84601856523079,111448000
2019-04-02,46.41539764404297,46.52065941000779,45.70488437413993,45.714451966336966,91062800
2019-04-03,46.73356628417969,47.008679231753774,46.20725754043274,46.23118199255174,93087200
2019-04-04,46.814903259277344,46.97757785142085,46.2048662380215,46.599594142761774,76457200
2019-04-05,47.128292083740234,47.152216534789176,46.87231432887972,46.996714903688506,74106400
2019-04-08,47.869911193847656,47.90100860298469,46.97040430689956,46.98954313963878,103526800
2019-04-09,47.726375579833984,48.5277973817945,47.66178247048245,47.92254589328701,143072800
2019-04-10,47.994300842285156,48.02301091221339,47.41057930864462,47.5301942573297,86781200
2019-04-11,47.59479522705078,48.08521732787959,47.47278927333321,48.04933429748006,83603200
2019-04-12,47.575660705566406,47.87948377513312,46.939311789871326,47.65460702995899,111042800
2019-04-15,47.66176986694336,47.810094880689405,47.369909109700444,47.50627189889882,70146400
